RespondentID,Task,Brand,Chosen,Influencer_Type,Platform,Follower_Count,Shared_pers_exp,Discount,choice,alt,id
R_8LLnANS3twgcd1Y,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8LLnANS3twgcd1Y_Q8
R_8LLnANS3twgcd1Y,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8LLnANS3twgcd1Y_Q8
R_2FxZzbulqGReUdm,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2FxZzbulqGReUdm_Q8
R_2FxZzbulqGReUdm,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2FxZzbulqGReUdm_Q8
R_8KdUD9JfcnI1t7k,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8KdUD9JfcnI1t7k_Q8
R_8KdUD9JfcnI1t7k,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8KdUD9JfcnI1t7k_Q8
R_20wnuvPjDz6ak3B,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_20wnuvPjDz6ak3B_Q8
R_20wnuvPjDz6ak3B,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_20wnuvPjDz6ak3B_Q8
R_8PtuxeKBzX77OI9,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8PtuxeKBzX77OI9_Q8
R_8PtuxeKBzX77OI9,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8PtuxeKBzX77OI9_Q8
R_8EA6p8VvR8W6wYo,Q8,A,0,Dermatologist,TikTok,195K,Positive,10%,FALSE,A,R_8EA6p8VvR8W6wYo_Q8
R_8EA6p8VvR8W6wYo,Q8,B,1,Beauty Influence,Instagram,900K,Positive,10%,TRUE,B,R_8EA6p8VvR8W6wYo_Q8
R_2ZOaQXBrX1qxy5r,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2ZOaQXBrX1qxy5r_Q8
R_2ZOaQXBrX1qxy5r,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2ZOaQXBrX1qxy5r_Q8
R_2M5SPQtvJbpkJvb,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2M5SPQtvJbpkJvb_Q8
R_2M5SPQtvJbpkJvb,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2M5SPQtvJbpkJvb_Q8
R_8YPVxkoo4kTrMIa,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8YPVxkoo4kTrMIa_Q8
R_8YPVxkoo4kTrMIa,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8YPVxkoo4kTrMIa_Q8
R_2J2dXkJwlHHzeVj,Q8,A,0,Dermatologist,TikTok,195K,Positive,10%,FALSE,A,R_2J2dXkJwlHHzeVj_Q8
R_2J2dXkJwlHHzeVj,Q8,B,1,Beauty Influence,Instagram,900K,Positive,10%,TRUE,B,R_2J2dXkJwlHHzeVj_Q8
R_2uCYFkk1UcozVnn,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2uCYFkk1UcozVnn_Q8
R_2uCYFkk1UcozVnn,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2uCYFkk1UcozVnn_Q8
R_8jyN4hB2I20Q4i5,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8jyN4hB2I20Q4i5_Q8
R_8jyN4hB2I20Q4i5,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8jyN4hB2I20Q4i5_Q8
R_2QEQU25NNpiTxjG,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2QEQU25NNpiTxjG_Q8
R_2QEQU25NNpiTxjG,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2QEQU25NNpiTxjG_Q8
R_81bwhhLDOPcTI5t,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_81bwhhLDOPcTI5t_Q8
R_81bwhhLDOPcTI5t,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_81bwhhLDOPcTI5t_Q8
R_2wPgM7lgLUFAUmJ,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2wPgM7lgLUFAUmJ_Q8
R_2wPgM7lgLUFAUmJ,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2wPgM7lgLUFAUmJ_Q8
R_89gDoA2Wa0ujDec,Q8,A,0,Dermatologist,TikTok,195K,Positive,10%,FALSE,A,R_89gDoA2Wa0ujDec_Q8
R_89gDoA2Wa0ujDec,Q8,B,1,Beauty Influence,Instagram,900K,Positive,10%,TRUE,B,R_89gDoA2Wa0ujDec_Q8
R_814IEXcOBUQ6hn1,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_814IEXcOBUQ6hn1_Q8
R_814IEXcOBUQ6hn1,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_814IEXcOBUQ6hn1_Q8
R_8KoSO4w0XiwMQoZ,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8KoSO4w0XiwMQoZ_Q8
R_8KoSO4w0XiwMQoZ,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8KoSO4w0XiwMQoZ_Q8
R_8RcRzBoHX8hc02B,Q8,A,0,Dermatologist,TikTok,195K,Positive,10%,FALSE,A,R_8RcRzBoHX8hc02B_Q8
R_8RcRzBoHX8hc02B,Q8,B,1,Beauty Influence,Instagram,900K,Positive,10%,TRUE,B,R_8RcRzBoHX8hc02B_Q8
R_2doyrHkDdN03tox,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2doyrHkDdN03tox_Q8
R_2doyrHkDdN03tox,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2doyrHkDdN03tox_Q8
R_8Pn76rnFHWiIwO5,Q8,A,0,Dermatologist,TikTok,195K,Positive,10%,FALSE,A,R_8Pn76rnFHWiIwO5_Q8
R_8Pn76rnFHWiIwO5,Q8,B,1,Beauty Influence,Instagram,900K,Positive,10%,TRUE,B,R_8Pn76rnFHWiIwO5_Q8
R_2YlwLUMMqoveEb6,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2YlwLUMMqoveEb6_Q8
R_2YlwLUMMqoveEb6,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2YlwLUMMqoveEb6_Q8
R_8BrmpPMI6323ySF,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8BrmpPMI6323ySF_Q8
R_8BrmpPMI6323ySF,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8BrmpPMI6323ySF_Q8
R_8lcMrP8VNtgta0q,Q8,A,0,Dermatologist,TikTok,195K,Positive,10%,FALSE,A,R_8lcMrP8VNtgta0q_Q8
R_8lcMrP8VNtgta0q,Q8,B,1,Beauty Influence,Instagram,900K,Positive,10%,TRUE,B,R_8lcMrP8VNtgta0q_Q8
R_8yhWZt8PjhPYfER,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8yhWZt8PjhPYfER_Q8
R_8yhWZt8PjhPYfER,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8yhWZt8PjhPYfER_Q8
R_2rDOZRvc2eCiOzj,Q8,A,0,Dermatologist,TikTok,195K,Positive,10%,FALSE,A,R_2rDOZRvc2eCiOzj_Q8
R_2rDOZRvc2eCiOzj,Q8,B,1,Beauty Influence,Instagram,900K,Positive,10%,TRUE,B,R_2rDOZRvc2eCiOzj_Q8
R_2qEGQQvyI8JnlKY,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2qEGQQvyI8JnlKY_Q8
R_2qEGQQvyI8JnlKY,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2qEGQQvyI8JnlKY_Q8
R_80cyZIbtLWCsQhc,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_80cyZIbtLWCsQhc_Q8
R_80cyZIbtLWCsQhc,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_80cyZIbtLWCsQhc_Q8
R_20M974BSOpfdpJm,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_20M974BSOpfdpJm_Q8
R_20M974BSOpfdpJm,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_20M974BSOpfdpJm_Q8
R_2IhGVfRXMg2q11K,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2IhGVfRXMg2q11K_Q8
R_2IhGVfRXMg2q11K,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2IhGVfRXMg2q11K_Q8
R_2VmgpTTEU9CsCU9,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2VmgpTTEU9CsCU9_Q8
R_2VmgpTTEU9CsCU9,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2VmgpTTEU9CsCU9_Q8
R_8kw6DpuO6akgiL1,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8kw6DpuO6akgiL1_Q8
R_8kw6DpuO6akgiL1,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8kw6DpuO6akgiL1_Q8
R_8CDSOfwIxLBdVHS,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8CDSOfwIxLBdVHS_Q8
R_8CDSOfwIxLBdVHS,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8CDSOfwIxLBdVHS_Q8
R_4PCg0xo41HPjix6,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_4PCg0xo41HPjix6_Q8
R_4PCg0xo41HPjix6,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_4PCg0xo41HPjix6_Q8
R_2NxIMkwpbh4uE0v,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2NxIMkwpbh4uE0v_Q8
R_2NxIMkwpbh4uE0v,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2NxIMkwpbh4uE0v_Q8
R_8QFcyxNIVA1Xe2o,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8QFcyxNIVA1Xe2o_Q8
R_8QFcyxNIVA1Xe2o,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8QFcyxNIVA1Xe2o_Q8
R_8VpDJWyhlHZdtKO,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8VpDJWyhlHZdtKO_Q8
R_8VpDJWyhlHZdtKO,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8VpDJWyhlHZdtKO_Q8
R_8HLaxm0lpa01brX,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8HLaxm0lpa01brX_Q8
R_8HLaxm0lpa01brX,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8HLaxm0lpa01brX_Q8
R_2mr1ARmeHWwKTHX,Q8,A,0,Dermatologist,TikTok,195K,Positive,10%,FALSE,A,R_2mr1ARmeHWwKTHX_Q8
R_2mr1ARmeHWwKTHX,Q8,B,1,Beauty Influence,Instagram,900K,Positive,10%,TRUE,B,R_2mr1ARmeHWwKTHX_Q8
R_83vTsfYdENP8Y9Z,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_83vTsfYdENP8Y9Z_Q8
R_83vTsfYdENP8Y9Z,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_83vTsfYdENP8Y9Z_Q8
R_25KM9izM9cRjaU8,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_25KM9izM9cRjaU8_Q8
R_25KM9izM9cRjaU8,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_25KM9izM9cRjaU8_Q8
R_2RwIzI6xMRVXo7P,Q8,A,0,Dermatologist,TikTok,195K,Positive,10%,FALSE,A,R_2RwIzI6xMRVXo7P_Q8
R_2RwIzI6xMRVXo7P,Q8,B,1,Beauty Influence,Instagram,900K,Positive,10%,TRUE,B,R_2RwIzI6xMRVXo7P_Q8
R_8jOgDYvXKXiR8bQ,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8jOgDYvXKXiR8bQ_Q8
R_8jOgDYvXKXiR8bQ,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8jOgDYvXKXiR8bQ_Q8
R_2QLp51ci2MHtFhS,Q8,A,0,Dermatologist,TikTok,195K,Positive,10%,FALSE,A,R_2QLp51ci2MHtFhS_Q8
R_2QLp51ci2MHtFhS,Q8,B,1,Beauty Influence,Instagram,900K,Positive,10%,TRUE,B,R_2QLp51ci2MHtFhS_Q8
R_8HZGDvNEe4xWhz0,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8HZGDvNEe4xWhz0_Q8
R_8HZGDvNEe4xWhz0,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8HZGDvNEe4xWhz0_Q8
R_2QKJ2Qbk5PeQCjv,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2QKJ2Qbk5PeQCjv_Q8
R_2QKJ2Qbk5PeQCjv,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2QKJ2Qbk5PeQCjv_Q8
R_8COh6aecAV5F6UI,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8COh6aecAV5F6UI_Q8
R_8COh6aecAV5F6UI,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8COh6aecAV5F6UI_Q8
R_24Cqkt4q4dzXz1f,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_24Cqkt4q4dzXz1f_Q8
R_24Cqkt4q4dzXz1f,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_24Cqkt4q4dzXz1f_Q8
R_8U79X6k0mjFP1Lj,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8U79X6k0mjFP1Lj_Q8
R_8U79X6k0mjFP1Lj,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8U79X6k0mjFP1Lj_Q8
R_84wpDA0PY9o0gfH,Q8,A,0,Dermatologist,TikTok,195K,Positive,10%,FALSE,A,R_84wpDA0PY9o0gfH_Q8
R_84wpDA0PY9o0gfH,Q8,B,1,Beauty Influence,Instagram,900K,Positive,10%,TRUE,B,R_84wpDA0PY9o0gfH_Q8
R_8JmlJPmsTDQHXg7,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8JmlJPmsTDQHXg7_Q8
R_8JmlJPmsTDQHXg7,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8JmlJPmsTDQHXg7_Q8
R_2CKJX7kbxvTkCN9,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2CKJX7kbxvTkCN9_Q8
R_2CKJX7kbxvTkCN9,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2CKJX7kbxvTkCN9_Q8
R_8gSH5wOvI6p44R0,Q8,A,0,Dermatologist,TikTok,195K,Positive,10%,FALSE,A,R_8gSH5wOvI6p44R0_Q8
R_8gSH5wOvI6p44R0,Q8,B,1,Beauty Influence,Instagram,900K,Positive,10%,TRUE,B,R_8gSH5wOvI6p44R0_Q8
R_8KlhaFGBOmZlCP7,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8KlhaFGBOmZlCP7_Q8
R_8KlhaFGBOmZlCP7,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8KlhaFGBOmZlCP7_Q8
R_2f2V2iNPNMSnoUV,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2f2V2iNPNMSnoUV_Q8
R_2f2V2iNPNMSnoUV,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2f2V2iNPNMSnoUV_Q8
R_2aJOumSbxZn6wPL,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2aJOumSbxZn6wPL_Q8
R_2aJOumSbxZn6wPL,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2aJOumSbxZn6wPL_Q8
R_2ASgGE1mjAdW1T5,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2ASgGE1mjAdW1T5_Q8
R_2ASgGE1mjAdW1T5,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2ASgGE1mjAdW1T5_Q8
R_2Eyvo3tHtuog7gY,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2Eyvo3tHtuog7gY_Q8
R_2Eyvo3tHtuog7gY,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2Eyvo3tHtuog7gY_Q8
R_2sdBUzsUurPfTGK,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2sdBUzsUurPfTGK_Q8
R_2sdBUzsUurPfTGK,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2sdBUzsUurPfTGK_Q8
R_8YXOY9cvNOrs4pz,Q8,A,0,Dermatologist,TikTok,195K,Positive,10%,FALSE,A,R_8YXOY9cvNOrs4pz_Q8
R_8YXOY9cvNOrs4pz,Q8,B,1,Beauty Influence,Instagram,900K,Positive,10%,TRUE,B,R_8YXOY9cvNOrs4pz_Q8
R_82mzychTsKMSuvS,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_82mzychTsKMSuvS_Q8
R_82mzychTsKMSuvS,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_82mzychTsKMSuvS_Q8
R_8LO26I6sOZo4XJ4,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8LO26I6sOZo4XJ4_Q8
R_8LO26I6sOZo4XJ4,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8LO26I6sOZo4XJ4_Q8
R_8CqfuazmoGQ25TY,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8CqfuazmoGQ25TY_Q8
R_8CqfuazmoGQ25TY,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8CqfuazmoGQ25TY_Q8
R_2V4MlSV1weIf5M8,Q8,A,0,Dermatologist,TikTok,195K,Positive,10%,FALSE,A,R_2V4MlSV1weIf5M8_Q8
R_2V4MlSV1weIf5M8,Q8,B,1,Beauty Influence,Instagram,900K,Positive,10%,TRUE,B,R_2V4MlSV1weIf5M8_Q8
R_8p9b44Repu4WaSR,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8p9b44Repu4WaSR_Q8
R_8p9b44Repu4WaSR,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8p9b44Repu4WaSR_Q8
R_8DpPVrXP4V1Md1V,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8DpPVrXP4V1Md1V_Q8
R_8DpPVrXP4V1Md1V,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8DpPVrXP4V1Md1V_Q8
R_8uHxfVv2i5Irsra,Q8,A,0,Dermatologist,TikTok,195K,Positive,10%,FALSE,A,R_8uHxfVv2i5Irsra_Q8
R_8uHxfVv2i5Irsra,Q8,B,1,Beauty Influence,Instagram,900K,Positive,10%,TRUE,B,R_8uHxfVv2i5Irsra_Q8
R_29MeMGp8v5x7qpz,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_29MeMGp8v5x7qpz_Q8
R_29MeMGp8v5x7qpz,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_29MeMGp8v5x7qpz_Q8
R_2xxaSFJQ4H8esgU,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2xxaSFJQ4H8esgU_Q8
R_2xxaSFJQ4H8esgU,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2xxaSFJQ4H8esgU_Q8
R_2UVKZUJbW6Umzdi,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2UVKZUJbW6Umzdi_Q8
R_2UVKZUJbW6Umzdi,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2UVKZUJbW6Umzdi_Q8
R_24DF2R1Pe52M4z7,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_24DF2R1Pe52M4z7_Q8
R_24DF2R1Pe52M4z7,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_24DF2R1Pe52M4z7_Q8
R_2GBIvgHrgEVHrmq,Q8,A,0,Dermatologist,TikTok,195K,Positive,10%,FALSE,A,R_2GBIvgHrgEVHrmq_Q8
R_2GBIvgHrgEVHrmq,Q8,B,1,Beauty Influence,Instagram,900K,Positive,10%,TRUE,B,R_2GBIvgHrgEVHrmq_Q8
R_2oa9WYGr9iPhatX,Q8,A,0,Dermatologist,TikTok,195K,Positive,10%,FALSE,A,R_2oa9WYGr9iPhatX_Q8
R_2oa9WYGr9iPhatX,Q8,B,1,Beauty Influence,Instagram,900K,Positive,10%,TRUE,B,R_2oa9WYGr9iPhatX_Q8
R_8SfyiZofPe3sDKr,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8SfyiZofPe3sDKr_Q8
R_8SfyiZofPe3sDKr,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8SfyiZofPe3sDKr_Q8
R_2HRT7PubqNtOqxb,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2HRT7PubqNtOqxb_Q8
R_2HRT7PubqNtOqxb,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2HRT7PubqNtOqxb_Q8
R_8O3tENg9M0sZaaq,Q8,A,0,Dermatologist,TikTok,195K,Positive,10%,FALSE,A,R_8O3tENg9M0sZaaq_Q8
R_8O3tENg9M0sZaaq,Q8,B,1,Beauty Influence,Instagram,900K,Positive,10%,TRUE,B,R_8O3tENg9M0sZaaq_Q8
R_2ml38zgtnngcYNf,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2ml38zgtnngcYNf_Q8
R_2ml38zgtnngcYNf,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2ml38zgtnngcYNf_Q8
R_8chFzuhpisnNBqF,Q8,A,0,Dermatologist,TikTok,195K,Positive,10%,FALSE,A,R_8chFzuhpisnNBqF_Q8
R_8chFzuhpisnNBqF,Q8,B,1,Beauty Influence,Instagram,900K,Positive,10%,TRUE,B,R_8chFzuhpisnNBqF_Q8
R_2H1vkuEg1baH2lH,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2H1vkuEg1baH2lH_Q8
R_2H1vkuEg1baH2lH,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2H1vkuEg1baH2lH_Q8
R_2pWDYO87Fz9OFJ3,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2pWDYO87Fz9OFJ3_Q8
R_2pWDYO87Fz9OFJ3,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2pWDYO87Fz9OFJ3_Q8
R_23lEn0AWQFzyLId,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_23lEn0AWQFzyLId_Q8
R_23lEn0AWQFzyLId,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_23lEn0AWQFzyLId_Q8
R_2KrPqZyrmnNW4JX,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2KrPqZyrmnNW4JX_Q8
R_2KrPqZyrmnNW4JX,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2KrPqZyrmnNW4JX_Q8
R_2f8AxAd22Trb7hm,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2f8AxAd22Trb7hm_Q8
R_2f8AxAd22Trb7hm,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2f8AxAd22Trb7hm_Q8
R_29MjNvI56mTI3WF,Q8,A,0,Dermatologist,TikTok,195K,Positive,10%,FALSE,A,R_29MjNvI56mTI3WF_Q8
R_29MjNvI56mTI3WF,Q8,B,1,Beauty Influence,Instagram,900K,Positive,10%,TRUE,B,R_29MjNvI56mTI3WF_Q8
R_8o1Dc1Td14REqa3,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8o1Dc1Td14REqa3_Q8
R_8o1Dc1Td14REqa3,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8o1Dc1Td14REqa3_Q8
R_80H1fiTF4ap8Q6p,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_80H1fiTF4ap8Q6p_Q8
R_80H1fiTF4ap8Q6p,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_80H1fiTF4ap8Q6p_Q8
R_8LXn0fNmrGfV353,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_8LXn0fNmrGfV353_Q8
R_8LXn0fNmrGfV353,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_8LXn0fNmrGfV353_Q8
R_82Ea3b4v2ulcAur,Q8,A,0,Dermatologist,TikTok,195K,Positive,10%,FALSE,A,R_82Ea3b4v2ulcAur_Q8
R_82Ea3b4v2ulcAur,Q8,B,1,Beauty Influence,Instagram,900K,Positive,10%,TRUE,B,R_82Ea3b4v2ulcAur_Q8
R_2RU5JXpzin7J5N5,Q8,A,1,Dermatologist,TikTok,195K,Positive,10%,TRUE,A,R_2RU5JXpzin7J5N5_Q8
R_2RU5JXpzin7J5N5,Q8,B,0,Beauty Influence,Instagram,900K,Positive,10%,FALSE,B,R_2RU5JXpzin7J5N5_Q8
R_2WTJCGVShIgIJw9,Q8,A,0,Dermatologist,TikTok,195K,Positive,10%,FALSE,A,R_2WTJCGVShIgIJw9_Q8
R_2WTJCGVShIgIJw9,Q8,B,1,Beauty Influence,Instagram,900K,Positive,10%,TRUE,B,R_2WTJCGVShIgIJw9_Q8
R_8XUwYFP5rCdOdYl,Q8,A,0,Dermatologist,TikTok,195K,Positive,10%,FALSE,A,R_8XUwYFP5rCdOdYl_Q8
R_8XUwYFP5rCdOdYl,Q8,B,1,Beauty Influence,Instagram,900K,Positive,10%,TRUE,B,R_8XUwYFP5rCdOdYl_Q8
